al	green	http://www.house.gov/algreen	Al	New Orleans, LA	al_green	0	126737	15	Politician	0	[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]	http://watchdog.net/p/al_green#it	400653	3	0	23476000			1	90126000	N00026686	http://en.wikipedia.org/wiki/Al_Green_(politician)	http://watchdog.net/us/tx-09#it	0.0986294	-0.451	http://bioguide.congress.gov/scripts/bibdisplay.pl?index=G000553	Green	/data/crawl/house/photos/G000553.jpg		2006	1.10693	0	20529	0.88372	09/01/1947	1267	["http://watchdog.net/b/us/109/h3165#it","http://watchdog.net/b/us/109/h4073#it","http://watchdog.net/b/us/109/h5458#it","http://watchdog.net/b/us/109/h5731#it","http://watchdog.net/b/us/109/h6149#it","http://watchdog.net/b/us/109/hc209#it","http://watchdog.net/b/us/109/hc335#it","http://watchdog.net/b/us/110/h1154#it","http://watchdog.net/b/us/110/h2435#it","http://watchdog.net/b/us/110/h2512#it","http://watchdog.net/b/us/110/h2926#it","http://watchdog.net/b/us/110/h2962#it","http://watchdog.net/b/us/110/h3329#it","http://watchdog.net/b/us/110/h3725#it","http://watchdog.net/b/us/110/h4161#it","http://watchdog.net/b/us/110/h4637#it","http://watchdog.net/b/us/110/h6395#it","http://watchdog.net/b/us/110/h6694#it","http://watchdog.net/b/us/110/hc242#it","http://watchdog.net/b/us/110/hc289#it","http://watchdog.net/b/us/110/hc44#it","http://watchdog.net/b/us/110/hr1095#it","http://watchdog.net/b/us/110/hr198#it","http://watchdog.net/b/us/110/hr826#it","http://watchdog.net/b/us/110/hr942#it"]	M	Baptist	7	49680		JD, Texas Southern University, Thurgood Marshall School of Law, 1974; Attended, Florida Agricultural and Mechanical University, 1971; Attended, Tuskegee Institute of Technology.		16		Congressional Biographical Directory	100	673	Democratic	0.977273	G000553	0		10	
gene	green	http://www.house.gov/green	Raymond	Houston, TX	gene_green	0	533358	15	Politician	37174	[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]	http://watchdog.net/p/gene_green#it	400160	6	0	25426500			5	62783000	N00005870	http://en.wikipedia.org/wiki/Gene_Green	http://watchdog.net/us/tx-29#it	0.202112	-0.325	http://bioguide.congress.gov/scripts/bibdisplay.pl?index=G000410	Green	/data/crawl/house/photos/G000410.jpg		2006	0.680783	0	39304	0.777553	10/17/1947	624	["http://watchdog.net/b/us/108/h101#it","http://watchdog.net/b/us/108/h102#it","http://watchdog.net/b/us/108/h103#it","http://watchdog.net/b/us/108/h104#it","http://watchdog.net/b/us/108/h2095#it","http://watchdog.net/b/us/108/h2236#it","http://watchdog.net/b/us/108/h2368#it","http://watchdog.net/b/us/108/h3098#it","http://watchdog.net/b/us/108/h3273#it","http://watchdog.net/b/us/108/h3462#it","http://watchdog.net/b/us/108/h3856#it","http://watchdog.net/b/us/108/h413#it","http://watchdog.net/b/us/108/h414#it","http://watchdog.net/b/us/108/h4689#it","http://watchdog.net/b/us/108/h5048#it","http://watchdog.net/b/us/108/h5119#it","http://watchdog.net/b/us/108/h515#it","http://watchdog.net/b/us/108/h5156#it","http://watchdog.net/b/us/108/h689#it","http://watchdog.net/b/us/108/h93#it","http://watchdog.net/b/us/108/h94#it","http://watchdog.net/b/us/108/h95#it","http://watchdog.net/b/us/108/h98#it","http://watchdog.net/b/us/108/h99#it","http://watchdog.net/b/us/108/hc107#it","http://watchdog.net/b/us/108/hc38#it","http://watchdog.net/b/us/108/hj103#it","http://watchdog.net/b/us/108/hr12#it","http://watchdog.net/b/us/108/hr286#it","http://watchdog.net/b/us/108/hr287#it","http://watchdog.net/b/us/108/hr288#it","http://watchdog.net/b/us/108/hr49#it","http://watchdog.net/b/us/108/hr521#it","http://watchdog.net/b/us/109/h101#it","http://watchdog.net/b/us/109/h102#it","http://watchdog.net/b/us/109/h103#it","http://watchdog.net/b/us/109/h104#it","http://watchdog.net/b/us/109/h105#it","http://watchdog.net/b/us/109/h106#it","http://watchdog.net/b/us/109/h107#it","http://watchdog.net/b/us/109/h108#it","http://watchdog.net/b/us/109/h1280#it","http://watchdog.net/b/us/109/h1987#it","http://watchdog.net/b/us/109/h1988#it","http://watchdog.net/b/us/109/h2343#it","http://watchdog.net/b/us/109/h2403#it","http://watchdog.net/b/us/109/h2404#it","http://watchdog.net/b/us/109/h2405#it","http://watchdog.net/b/us/109/h2670#it","http://watchdog.net/b/us/109/h2671#it","http://watchdog.net/b/us/109/h275#it","http://watchdog.net/b/us/109/h276#it","http://watchdog.net/b/us/109/h277#it","http://watchdog.net/b/us/109/h2805#it","http://watchdog.net/b/us/109/h2806#it","http://watchdog.net/b/us/109/h2843#it","http://watchdog.net/b/us/109/h2869#it","http://watchdog.net/b/us/109/h3032#it","http://watchdog.net/b/us/109/h3671#it","http://watchdog.net/b/us/109/h4252#it","http://watchdog.net/b/us/109/h467#it","http://watchdog.net/b/us/109/h545#it","http://watchdog.net/b/us/109/h5544#it","http://watchdog.net/b/us/109/h5545#it","http://watchdog.net/b/us/109/hc23#it","http://watchdog.net/b/us/109/hj8#it","http://watchdog.net/b/us/109/hr18#it","http://watchdog.net/b/us/109/hr19#it","http://watchdog.net/b/us/109/hr35#it","http://watchdog.net/b/us/110/h1238#it","http://watchdog.net/b/us/110/h1343#it","http://watchdog.net/b/us/110/h153#it","http://watchdog.net/b/us/110/h140#it","http://watchdog.net/b/us/110/h141#it","http://watchdog.net/b/us/110/h142#it","http://watchdog.net/b/us/110/h143#it","http://watchdog.net/b/us/110/h144#it","http://watchdog.net/b/us/110/h145#it","http://watchdog.net/b/us/110/h146#it","http://watchdog.net/b/us/110/h147#it","http://watchdog.net/b/us/110/h148#it","http://watchdog.net/b/us/110/h149#it","http://watchdog.net/b/us/110/h150#it","http://watchdog.net/b/us/110/h151#it","http://watchdog.net/b/us/110/h152#it","http://watchdog.net/b/us/110/h154#it","http://watchdog.net/b/us/110/h1793#it","http://watchdog.net/b/us/110/h2244#it","http://watchdog.net/b/us/110/h3404#it","http://watchdog.net/b/us/110/h3405#it","http://watchdog.net/b/us/110/h3561#it","http://watchdog.net/b/us/110/h3750#it","http://watchdog.net/b/us/110/h3772#it","http://watchdog.net/b/us/110/h4638#it","http://watchdog.net/b/us/110/h4639#it","http://watchdog.net/b/us/110/h4640#it","http://watchdog.net/b/us/110/h4641#it","http://watchdog.net/b/us/110/h4642#it","http://watchdog.net/b/us/110/h4643#it","http://watchdog.net/b/us/110/h4644#it","http://watchdog.net/b/us/110/h4645#it","http://watchdog.net/b/us/110/h4646#it","http://watchdog.net/b/us/110/h4647#it","http://watchdog.net/b/us/110/h4648#it","http://watchdog.net/b/us/110/h4649#it","http://watchdog.net/b/us/110/h5176#it","http://watchdog.net/b/us/110/h575#it","http://watchdog.net/b/us/110/h584#it","http://watchdog.net/b/us/110/h6670#it","http://watchdog.net/b/us/110/h6903#it","http://watchdog.net/b/us/110/h7186#it","http://watchdog.net/b/us/110/h983#it","http://watchdog.net/b/us/110/hc244#it","http://watchdog.net/b/us/110/hc4#it","http://watchdog.net/b/us/110/hj4#it","http://watchdog.net/b/us/110/hr1395#it","http://watchdog.net/b/us/110/hr19#it","http://watchdog.net/b/us/110/hr20#it","http://watchdog.net/b/us/110/hr281#it","http://watchdog.net/b/us/110/hr315#it","http://watchdog.net/b/us/110/hr867#it","http://watchdog.net/b/us/110/hr934#it","http://watchdog.net/b/us/111/h241#it","http://watchdog.net/b/us/111/h242#it","http://watchdog.net/b/us/111/h243#it","http://watchdog.net/b/us/111/h244#it","http://watchdog.net/b/us/111/h245#it","http://watchdog.net/b/us/111/h246#it","http://watchdog.net/b/us/111/h247#it","http://watchdog.net/b/us/111/h248#it","http://watchdog.net/b/us/111/h249#it","http://watchdog.net/b/us/111/h250#it","http://watchdog.net/b/us/111/h251#it","http://watchdog.net/b/us/111/h252#it","http://watchdog.net/b/us/111/h287#it","http://watchdog.net/b/us/111/hj9#it","http://watchdog.net/b/us/111/hr25#it","http://watchdog.net/b/us/111/hr26#it","http://watchdog.net/b/us/111/hr27#it","http://watchdog.net/b/us/110/h507#it","http://watchdog.net/b/us/110/h1532#it","http://watchdog.net/b/us/110/h727#it"]	M	Methodist	12	27100		JD, University of Houston Law School, 1977; BBA, Business Administration, University of Houston, 1971.	Eugene	146	Gene	Congressional Biographical Directory	74	2735	Democratic	0.948352	G000410	0		12	
tim	walz	http://walz.house.gov	Timothy	West Point, NE	tim_walz	0	1609046	22	Politician	141556	[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]	http://watchdog.net/p/tim_walz#it	412214	1	0	36130500			0	34882809	N00027467	http://en.wikipedia.org/wiki/Tim_Walz	http://watchdog.net/us/mn-01#it	0.551102	-0.337	http://bioguide.congress.gov/scripts/bibdisplay.pl?index=W000799	Walz	/data/crawl/house/photos/W000799.jpg		2006	0.366608	0	20726	0.343586	04/06/1964	1294	["http://watchdog.net/b/us/110/h1253#it","http://watchdog.net/b/us/110/h2179#it","http://watchdog.net/b/us/110/h2691#it","http://watchdog.net/b/us/110/h3605#it","http://watchdog.net/b/us/110/h3742#it","http://watchdog.net/b/us/110/h5316#it","http://watchdog.net/b/us/110/h6122#it","http://watchdog.net/b/us/110/h6595#it","http://watchdog.net/b/us/110/h6695#it","http://watchdog.net/b/us/110/hc185#it","http://watchdog.net/b/us/110/hr1133#it","http://watchdog.net/b/us/110/hr657#it","http://watchdog.net/b/us/110/h3882#it"]	M	Lutheran (raised Catholic)	4	65443		Attending, PhD, Saint Mary's University; MS, Educational Leadership, Minnesota State University, Mankato, 2001; BS, Social Science Education, Chadron State College, 1989.	J.	10	Tim	Congressional Biographical Directory	53	337	Democratic/Farmer/Labor	0.969828	W000799	0		22	
robert	aderholt	http://aderholt.house.gov	Robert	Haleyville, AL	robert_aderholt	0	441943	41	Politician	128484	[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]	http://watchdog.net/p/robert_aderholt#it	400004	5	0	48210220			1	48445000	N00003028	http://en.wikipedia.org/wiki/Robert_Aderholt	http://watchdog.net/us/al-04#it	0.454717	0.453	http://bioguide.congress.gov/scripts/bibdisplay.pl?index=A000055	Aderholt	/data/crawl/house/photos/A000055.jpg		2006	0.608671	0	29701	0.300942	07/22/1965	598	["http://watchdog.net/b/us/108/h2045#it","http://watchdog.net/b/us/108/h2520#it","http://watchdog.net/b/us/108/h3799#it","http://watchdog.net/b/us/108/h4913#it","http://watchdog.net/b/us/108/h5256#it","http://watchdog.net/b/us/108/hr47#it","http://watchdog.net/b/us/109/h1070#it","http://watchdog.net/b/us/109/h1458#it","http://watchdog.net/b/us/109/h1752#it","http://watchdog.net/b/us/109/h4221#it","http://watchdog.net/b/us/109/h4432#it","http://watchdog.net/b/us/109/h5488#it","http://watchdog.net/b/us/109/h5892#it","http://watchdog.net/b/us/109/hj60#it","http://watchdog.net/b/us/110/h1979#it","http://watchdog.net/b/us/110/h4543#it","http://watchdog.net/b/us/110/h5736#it","http://watchdog.net/b/us/110/h7253#it","http://watchdog.net/b/us/110/hc401#it","http://watchdog.net/b/us/110/hr748#it"]	M	Congregationalist Baptist	2	441		JD, Cumberland School of Law, Samford University, 1990; BA, Birmingham Southern University, 1987; Attended, University of North Alabama.	B.	28		Congressional Biographical Directory	70	754	Republican	0.909487	A000055	0		40	
dan	lipinski	http://www.lipinski.house.gov	Daniel		dan_lipinski	0	515690	13	Politician	127768	[null,null,null,null,null,null,null,null,null,null,null,null,null]	http://watchdog.net/p/dan_lipinski#it	400630	3	0	9449000			0	7789000	N00027239	http://en.wikipedia.org/wiki/Dan_Lipinski	http://watchdog.net/us/il-03#it	0.465811	-0.316	http://bioguide.congress.gov/scripts/bibdisplay.pl?index=L000563	Lipinski	/data/crawl/house/photos/L000563.jpg		2006	0.768431	0	20508	0.532845		824	["http://watchdog.net/b/us/109/h1362#it","http://watchdog.net/b/us/109/h3139#it","http://watchdog.net/b/us/109/h4657#it","http://watchdog.net/b/us/110/hr916#it","http://watchdog.net/b/us/109/h5919#it","http://watchdog.net/b/us/109/hr681#it","http://watchdog.net/b/us/110/h1126#it","http://watchdog.net/b/us/110/h1705#it","http://watchdog.net/b/us/110/h1892#it","http://watchdog.net/b/us/110/h2738#it","http://watchdog.net/b/us/110/h3955#it","http://watchdog.net/b/us/110/h5030#it","http://watchdog.net/b/us/110/h5033#it","http://watchdog.net/b/us/110/h632#it","http://watchdog.net/b/us/110/h6661#it","http://watchdog.net/b/us/110/hr152#it","http://watchdog.net/b/us/110/hr917#it","http://watchdog.net/b/us/110/hr51#it","http://watchdog.net/b/us/110/hr59#it"]	M		4	33692		PhD, Political Science, Duke University; MA, Engineering-Economic Systems, Stanford University; BS, Mechanical Engineering, Northwestern University.	William	13		Congressional Biographical Directory	77	475	Democratic	0.946797	L000563	0		13	
paul	ryan	http://www.house.gov/ryan	Paul	Janesville, WI	paul_ryan	0	946653	3	Politician	161320	[null,null,null]	http://watchdog.net/p/paul_ryan#it	400351	6	0	5396000			2	5411000	N00004357	http://en.wikipedia.org/wiki/Paul_Ryan_(politician)	http://watchdog.net/us/wi-01#it	0.448917	0.696	http://bioguide.congress.gov/scripts/bibdisplay.pl?index=R000570	Ryan	/data/crawl/house/photos/R000570.jpg		2006	0.614412	0	29939	0.45094	01/29/1970	2207	["http://watchdog.net/b/us/108/h1020#it","http://watchdog.net/b/us/108/h1250#it","http://watchdog.net/b/us/108/h1336#it","http://watchdog.net/b/us/108/h1523#it","http://watchdog.net/b/us/108/h178#it","http://watchdog.net/b/us/108/h180#it","http://watchdog.net/b/us/108/h1989#it","http://watchdog.net/b/us/108/h3246#it","http://watchdog.net/b/us/108/h3652#it","http://watchdog.net/b/us/108/h4809#it","http://watchdog.net/b/us/108/h4851#it","http://watchdog.net/b/us/108/h4901#it","http://watchdog.net/b/us/108/h5394#it","http://watchdog.net/b/us/109/h1202#it","http://watchdog.net/b/us/109/h1532#it","http://watchdog.net/b/us/109/h1548#it","http://watchdog.net/b/us/109/h1776#it","http://watchdog.net/b/us/109/h2015#it","http://watchdog.net/b/us/109/h2121#it","http://watchdog.net/b/us/109/h2556#it","http://watchdog.net/b/us/109/h2557#it","http://watchdog.net/b/us/109/h2952#it","http://watchdog.net/b/us/109/h3098#it","http://watchdog.net/b/us/109/h3599#it","http://watchdog.net/b/us/109/h5124#it","http://watchdog.net/b/us/109/h5559#it","http://watchdog.net/b/us/109/h5706#it","http://watchdog.net/b/us/109/h5743#it","http://watchdog.net/b/us/109/h6194#it","http://watchdog.net/b/us/110/h1998#it","http://watchdog.net/b/us/110/h2796#it","http://watchdog.net/b/us/110/h3370#it","http://watchdog.net/b/us/110/h3818#it","http://watchdog.net/b/us/110/h4295#it","http://watchdog.net/b/us/110/h5995#it","http://watchdog.net/b/us/110/h6053#it","http://watchdog.net/b/us/110/h6110#it","http://watchdog.net/b/us/110/h689#it","http://watchdog.net/b/us/110/h7038#it","http://watchdog.net/b/us/110/h896#it","http://watchdog.net/b/us/110/h914#it","http://watchdog.net/b/us/110/hc109#it","http://watchdog.net/b/us/109/h4890#it"]	M	Roman Catholic	7	26344		BA, Economics/Political Science, Miami University, Ohio, 1992.	D.	56		Congressional Biographical Directory	63	608	Republican	0.93224	R000570	0		3	
sam	farr	http://www.house.gov/farr	Sam	San Francisco, CA	sam_farr	0	452389	39	Politician	120750	[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]	http://watchdog.net/p/sam_farr#it	400129	6	0	45653400			3	49618232	N00007312	http://en.wikipedia.org/wiki/Sam_Farr	http://watchdog.net/us/ca-17#it	0.333923	-0.579	http://bioguide.congress.gov/scripts/bibdisplay.pl?index=F000030	Farr	/data/crawl/house/photos/F000030.jpg		2006	0.866011	0	29313	0.665102	07/04/1941	517	["http://watchdog.net/b/us/108/h1446#it","http://watchdog.net/b/us/108/h1717#it","http://watchdog.net/b/us/108/h1903#it","http://watchdog.net/b/us/108/h250#it","http://watchdog.net/b/us/108/h2616#it","http://watchdog.net/b/us/108/h3545#it","http://watchdog.net/b/us/108/h4101#it","http://watchdog.net/b/us/108/h5242#it","http://watchdog.net/b/us/108/h955#it","http://watchdog.net/b/us/108/hr863#it","http://watchdog.net/b/us/109/h1636#it","http://watchdog.net/b/us/109/h1688#it","http://watchdog.net/b/us/109/h2323#it","http://watchdog.net/b/us/109/h4272#it","http://watchdog.net/b/us/109/h4727#it","http://watchdog.net/b/us/109/h5323#it","http://watchdog.net/b/us/110/h6949#it","http://watchdog.net/b/us/109/h6104#it","http://watchdog.net/b/us/109/h6379#it","http://watchdog.net/b/us/109/h6433#it","http://watchdog.net/b/us/109/hr955#it","http://watchdog.net/b/us/110/h2234#it","http://watchdog.net/b/us/110/h2405#it","http://watchdog.net/b/us/110/h2484#it","http://watchdog.net/b/us/110/h3639#it","http://watchdog.net/b/us/110/h3670#it","http://watchdog.net/b/us/110/h413#it","http://watchdog.net/b/us/110/h5535#it","http://watchdog.net/b/us/110/h6434#it","http://watchdog.net/b/us/110/h7046#it","http://watchdog.net/b/us/110/h912#it","http://watchdog.net/b/us/110/hr1322#it","http://watchdog.net/b/us/110/h21#it","http://watchdog.net/b/us/110/h1084#it"]	M	Episcopalian	2	26745		Attended, Law School, University of Santa Clara, 1968; Attended, Monterey Institute of International Studies, 1964; BS, Biology, Willamette University, 1963.		65		Congressional Biographical Directory	76	2369	Democratic	0.973742	F000030	0		39	
ed	royce	http://www.royce.house.gov	Edward	Los Angeles, CA	ed_royce	0	1155546	8	Politician	100995	[null,null,null,null,null,null,null,null]	http://watchdog.net/p/ed_royce#it	400348	9	0	7046000			1	6100000	N00008264	http://en.wikipedia.org/wiki/Ed_Royce	http://watchdog.net/us/ca-40#it	0.571571	0.808	http://bioguide.congress.gov/scripts/bibdisplay.pl?index=R000487	Royce	/data/crawl/house/photos/R000487.jpg		2006	0.460902	0	29321	0.319114	10/12/1951	1209	["http://watchdog.net/b/us/108/h1019#it","http://watchdog.net/b/us/108/h1632#it","http://watchdog.net/b/us/108/h175#it","http://watchdog.net/b/us/108/h176#it","http://watchdog.net/b/us/108/h177#it","http://watchdog.net/b/us/108/h2803#it","http://watchdog.net/b/us/108/h314#it","http://watchdog.net/b/us/108/h3579#it","http://watchdog.net/b/us/108/h383#it","http://watchdog.net/b/us/108/h4007#it","http://watchdog.net/b/us/108/h845#it","http://watchdog.net/b/us/108/hc134#it","http://watchdog.net/b/us/108/hj10#it","http://watchdog.net/b/us/108/hr704#it","http://watchdog.net/b/us/108/hr760#it","http://watchdog.net/b/us/109/h1025#it","http://watchdog.net/b/us/109/h1803#it","http://watchdog.net/b/us/109/h191#it","http://watchdog.net/b/us/109/h2317#it","http://watchdog.net/b/us/109/h4735#it","http://watchdog.net/b/us/109/h5333#it","http://watchdog.net/b/us/109/h5805#it","http://watchdog.net/b/us/109/h6129#it","http://watchdog.net/b/us/109/h6225#it","http://watchdog.net/b/us/109/hc127#it","http://watchdog.net/b/us/109/hc502#it","http://watchdog.net/b/us/109/hr149#it","http://watchdog.net/b/us/110/h2252#it","http://watchdog.net/b/us/110/h2253#it","http://watchdog.net/b/us/110/h3306#it","http://watchdog.net/b/us/110/h5443#it","http://watchdog.net/b/us/110/h5957#it","http://watchdog.net/b/us/110/hc234#it","http://watchdog.net/b/us/110/hr1386#it","http://watchdog.net/b/us/110/hr947#it"]	M	Roman Catholic	3	26772		BA, Business Administration, Finance and Accounting, California State University, Fullerton, 1977; Graduate, School of Business Administration.	R.	65	Ed	Congressional Biographical Directory	67	1065	Republican	0.941758	R000487	0		8	
silvestre	reyes	http://wwwc.house.gov/reyes	Silvestre	Canutillo, TX	silvestre_reyes	0	636085	26	Politician	61116	[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]	http://watchdog.net/p/silvestre_reyes#it	400337	15	0	28367000			4	29815000	N00006067	http://en.wikipedia.org/wiki/Silvestre_Reyes	http://watchdog.net/us/tx-16#it	0.549379	-0.291	http://bioguide.congress.gov/scripts/bibdisplay.pl?index=R000170	Reyes	/data/crawl/house/photos/R000170.jpg		2006	0.908047	0	29764	0.439297	11/10/1944	1066	["http://watchdog.net/b/us/108/h1071#it","http://watchdog.net/b/us/108/h2460#it","http://watchdog.net/b/us/108/h2495#it","http://watchdog.net/b/us/108/h2496#it","http://watchdog.net/b/us/108/h2594#it","http://watchdog.net/b/us/108/h3284#it","http://watchdog.net/b/us/108/h4751#it","http://watchdog.net/b/us/108/h4775#it","http://watchdog.net/b/us/108/h843#it","http://watchdog.net/b/us/108/hc289#it","http://watchdog.net/b/us/108/hr117#it","http://watchdog.net/b/us/108/hr439#it","http://watchdog.net/b/us/108/hr562#it","http://watchdog.net/b/us/109/h1319#it","http://watchdog.net/b/us/109/h1320#it","http://watchdog.net/b/us/109/h4734#it","http://watchdog.net/b/us/109/h493#it","http://watchdog.net/b/us/109/h5412#it","http://watchdog.net/b/us/109/h5435#it","http://watchdog.net/b/us/109/h5742#it","http://watchdog.net/b/us/109/h860#it","http://watchdog.net/b/us/109/h861#it","http://watchdog.net/b/us/109/h862#it","http://watchdog.net/b/us/109/h863#it","http://watchdog.net/b/us/109/hc93#it","http://watchdog.net/b/us/109/hr668#it","http://watchdog.net/b/us/109/hr978#it","http://watchdog.net/b/us/110/h1196#it","http://watchdog.net/b/us/110/h1611#it","http://watchdog.net/b/us/110/h1928#it","http://watchdog.net/b/us/110/h2068#it","http://watchdog.net/b/us/110/h2171#it","http://watchdog.net/b/us/110/h2196#it","http://watchdog.net/b/us/110/h3436#it","http://watchdog.net/b/us/110/h4151#it","http://watchdog.net/b/us/110/h5221#it","http://watchdog.net/b/us/110/h5243#it","http://watchdog.net/b/us/110/h5592#it","http://watchdog.net/b/us/110/h5662#it","http://watchdog.net/b/us/110/h5959#it","http://watchdog.net/b/us/110/h6041#it","http://watchdog.net/b/us/110/h6304#it","http://watchdog.net/b/us/110/hr199#it","http://watchdog.net/b/us/110/hr519#it","http://watchdog.net/b/us/110/hr751#it","http://watchdog.net/b/us/110/h3356#it","http://watchdog.net/b/us/110/h1696#it","http://watchdog.net/b/us/110/h2172#it","http://watchdog.net/b/us/110/h2082#it"]	M	Roman Catholic	5	292		AA, Criminal Justice, El Paso Community College, 1977; Attended, Texas Western College, 1965-1966; Attended, University of Texas, 1964-1965.		64	Silver	Congressional Biographical Directory	79	1530	Democratic	0.973363	R000170	0		26	
albio	sires	http://www.house.gov/sires	Albio	Bejucal, Cuba	albio_sires	0	778480	32	Politician	77238	[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]	http://watchdog.net/p/albio_sires#it	412186	6	0	101170175			2	175959535	N00027523	http://en.wikipedia.org/wiki/Albio_Sires	http://watchdog.net/us/nj-13#it	0.718927	-0.402	http://votesmart.org/bio.php?can_id=22510	Sires	/data/crawl/votesmart/photos/22510.jpg		2006	0.718279	0	20542	0.274329	01/26/1951	572	["http://watchdog.net/b/us/110/h1325#it","http://watchdog.net/b/us/110/h2467#it","http://watchdog.net/b/us/110/h2547#it","http://watchdog.net/b/us/110/h2599#it","http://watchdog.net/b/us/110/h3307#it","http://watchdog.net/b/us/110/h5506#it","http://watchdog.net/b/us/110/h5829#it","http://watchdog.net/b/us/110/h6099#it","http://watchdog.net/b/us/110/h6216#it","http://watchdog.net/b/us/110/h6217#it","http://watchdog.net/b/us/110/hr1109#it","http://watchdog.net/b/us/110/hr1305#it","http://watchdog.net/b/us/110/hr1446#it","http://watchdog.net/b/us/110/hr282#it","http://watchdog.net/b/us/110/hr620#it","http://watchdog.net/b/us/110/h3521#it"]	M		1	22510		MA, Spanish, Middlebury College; BA, Spanish/Marketing, St. Peter's College.		11		Project Vote Smart	78	424	Democratic	0.973799	S001165	0		30	
doris	matsui	http://www.house.gov/matsui	Doris	Dinuba, CA	doris_matsui	0	662608	23	Politician	105676	[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]	http://watchdog.net/p/doris_matsui#it	400663	1	0	60608000			0	145184000	N00027459	http://en.wikipedia.org/wiki/Doris_Matsui	http://watchdog.net/us/ca-05#it	0.472187	-0.485	http://bioguide.congress.gov/scripts/bibdisplay.pl?index=M001163	Matsui	/data/crawl/house/photos/M001163.jpg		2006	0.606259	0	20538	0.517709	09/25/1944	837	["http://watchdog.net/b/us/109/h2409#it","http://watchdog.net/b/us/109/h6108#it","http://watchdog.net/b/us/110/h1453#it","http://watchdog.net/b/us/110/h1606#it","http://watchdog.net/b/us/110/h1818#it","http://watchdog.net/b/us/110/h296#it","http://watchdog.net/b/us/110/h3926#it","http://watchdog.net/b/us/110/h452#it","http://watchdog.net/b/us/110/h5492#it","http://watchdog.net/b/us/110/h5496#it","http://watchdog.net/b/us/110/h5867#it","http://watchdog.net/b/us/110/h5951#it","http://watchdog.net/b/us/110/h6076#it","http://watchdog.net/b/us/110/h6285#it","http://watchdog.net/b/us/110/h6408#it","http://watchdog.net/b/us/110/h6884#it","http://watchdog.net/b/us/110/h922#it","http://watchdog.net/b/us/110/h921#it","http://watchdog.net/b/us/110/hj65#it","http://watchdog.net/b/us/110/hr1001#it","http://watchdog.net/b/us/110/hr1015#it","http://watchdog.net/b/us/110/hr1083#it","http://watchdog.net/b/us/110/hr1173#it","http://watchdog.net/b/us/110/hr1253#it","http://watchdog.net/b/us/110/hr1357#it","http://watchdog.net/b/us/110/hr1389#it","http://watchdog.net/b/us/110/hr214#it","http://watchdog.net/b/us/110/hr319#it","http://watchdog.net/b/us/110/hr349#it","http://watchdog.net/b/us/110/hr382#it","http://watchdog.net/b/us/110/hr464#it","http://watchdog.net/b/us/110/hr481#it","http://watchdog.net/b/us/110/hr547#it","http://watchdog.net/b/us/110/hr597#it","http://watchdog.net/b/us/110/hr65#it","http://watchdog.net/b/us/110/hr650#it","http://watchdog.net/b/us/110/hr652#it","http://watchdog.net/b/us/110/hr672#it","http://watchdog.net/b/us/110/hr683#it","http://watchdog.net/b/us/110/hr724#it","http://watchdog.net/b/us/110/hr801#it","http://watchdog.net/b/us/110/hr841#it"]	F	Methodist	10	28593		BA, Psychology, University of California-Berkeley.	O.	18		Congressional Biographical Directory	71	729	Democratic	0.982628	M001163	0		19	
