Gerald	Gerald	N00029891	{"opensecrets_industries":[{"industry_name":"Computers/Internet", "indivs":"34579", "pacs":"69000", "total":"103579"}, {"industry_name":"Public Sector Unions", "indivs":"250", "pacs":"103000", "total":"103250"}, {"industry_name":"Retired", "indivs":"73975", "pacs":"0", "total":"73975"}, {"industry_name":"Real Estate", "indivs":"54387", "pacs":"12500", "total":"66887"}, {"industry_name":"Business Services", "indivs":"47175", "pacs":"15500", "total":"62675"}, {"industry_name":"Leadership PACs", "indivs":"0", "pacs":"59500", "total":"59500"}, {"industry_name":"Lobbyists", "indivs":"50036", "pacs":"1540", "total":"51576"}, {"industry_name":"Lawyers/Law Firms", "indivs":"32962", "pacs":"17750", "total":"50712"}, {"industry_name":"Defense Electronics", "indivs":"11250", "pacs":"31000", "total":"42250"}, {"industry_name":"Candidate Committees", "indivs":"0", "pacs":"39250", "total":"39250"}]}
Judy	Judy	N00030600	{"opensecrets_industries":[{"industry_name":"Lawyers/Law Firms", "indivs":"33283", "pacs":"15000", "total":"48283"}, {"industry_name":"Building Trade Unions", "indivs":"0", "pacs":"37500", "total":"37500"}, {"industry_name":"Public Sector Unions", "indivs":"0", "pacs":"35000", "total":"35000"}, {"industry_name":"TV/Movies/Music", "indivs":"9800", "pacs":"19000", "total":"28800"}, {"industry_name":"Misc Unions", "indivs":"0", "pacs":"25000", "total":"25000"}, {"industry_name":"Industrial Unions", "indivs":"0", "pacs":"23500", "total":"23500"}, {"industry_name":"Health Professionals", "indivs":"16950", "pacs":"5800", "total":"22750"}, {"industry_name":"Retired", "indivs":"18111", "pacs":"0", "total":"18111"}, {"industry_name":"Real Estate", "indivs":"13800", "pacs":"3000", "total":"16800"}, {"industry_name":"Human Rights", "indivs":"6400", "pacs":"5000", "total":"11400"}]}
Mark	Mark	N00032014	{"opensecrets_industries":[{"industry_name":"Mining", "indivs":"60949", "pacs":"19705", "total":"80654"}, {"industry_name":"Leadership PACs", "indivs":"0", "pacs":"78000", "total":"78000"}, {"industry_name":"Lawyers/Law Firms", "indivs":"47616", "pacs":"25850", "total":"73466"}, {"industry_name":"Public Sector Unions", "indivs":"0", "pacs":"70500", "total":"70500"}, {"industry_name":"Defense Aerospace", "indivs":"8050", "pacs":"48124", "total":"56174"}, {"industry_name":"Candidate Committees", "indivs":"0", "pacs":"54000", "total":"54000"}, {"industry_name":"Industrial Unions", "indivs":"0", "pacs":"53000", "total":"53000"}, {"industry_name":"Transportation Unions", "indivs":"0", "pacs":"51500", "total":"51500"}, {"industry_name":"Building Trade Unions", "indivs":"0", "pacs":"50250", "total":"50250"}, {"industry_name":"Health Professionals", "indivs":"26500", "pacs":"20000", "total":"46500"}]}
Francisco	Francisco	N00026722	{"opensecrets_industries":[{"industry_name":"Leadership PACs", "indivs":"0", "pacs":"131351", "total":"131351"}, {"industry_name":"Oil & Gas", "indivs":"78701", "pacs":"46000", "total":"124701"}, {"industry_name":"Insurance", "indivs":"36650", "pacs":"75535", "total":"112185"}, {"industry_name":"Commercial Banks", "indivs":"28566", "pacs":"68000", "total":"96566"}, {"industry_name":"Real Estate", "indivs":"52050", "pacs":"33000", "total":"85050"}, {"industry_name":"Retired", "indivs":"83733", "pacs":"0", "total":"83733"}, {"industry_name":"Candidate Committees", "indivs":"1000", "pacs":"62056", "total":"63056"}, {"industry_name":"Misc Finance", "indivs":"46875", "pacs":"2000", "total":"48875"}, {"industry_name":"Securities & Investment", "indivs":"14900", "pacs":"29150", "total":"44050"}, {"industry_name":"Accountants", "indivs":"3800", "pacs":"40000", "total":"43800"}]}
John	John	N00030736	{"opensecrets_industries":[{"industry_name":"Lawyers/Law Firms", "indivs":"142850", "pacs":"15600", "total":"158450"}, {"industry_name":"Insurance", "indivs":"4000", "pacs":"83000", "total":"87000"}, {"industry_name":"Securities & Investment", "indivs":"5000", "pacs":"69000", "total":"74000"}, {"industry_name":"Commercial Banks", "indivs":"5300", "pacs":"49000", "total":"54300"}, {"industry_name":"Pharmaceuticals/Health Products", "indivs":"11900", "pacs":"40052", "total":"51952"}, {"industry_name":"Real Estate", "indivs":"9050", "pacs":"36000", "total":"45050"}, {"industry_name":"Finance/Credit Companies", "indivs":"4000", "pacs":"40000", "total":"44000"}, {"industry_name":"Lobbyists", "indivs":"33751", "pacs":"0", "total":"33751"}, {"industry_name":"Accountants", "indivs":"0", "pacs":"27000", "total":"27000"}, {"industry_name":"Retired", "indivs":"24679", "pacs":"0", "total":"24679"}]}
David	David	N00032019	{"opensecrets_industries":[{"industry_name":"Lawyers/Law Firms", "indivs":"109875", "pacs":"15000", "total":"124875"}, {"industry_name":"Retired", "indivs":"92400", "pacs":"0", "total":"92400"}, {"industry_name":"Real Estate", "indivs":"71112", "pacs":"2500", "total":"73612"}, {"industry_name":"Leadership PACs", "indivs":"1000", "pacs":"64000", "total":"65000"}, {"industry_name":"Lobbyists", "indivs":"55898", "pacs":"181", "total":"56079"}, {"industry_name":"Human Rights", "indivs":"27000", "pacs":"22416", "total":"49416"}, {"industry_name":"TV/Movies/Music", "indivs":"38900", "pacs":"5500", "total":"44400"}, {"industry_name":"Securities & Investment", "indivs":"33250", "pacs":"8500", "total":"41750"}, {"industry_name":"Candidate Committees", "indivs":"0", "pacs":"37400", "total":"37400"}, {"industry_name":"Building Trade Unions", "indivs":"0", "pacs":"37100", "total":"37100"}]}
Chip	Chip	N00031623	{"opensecrets_industries":[{"industry_name":"Leadership PACs", "indivs":"0", "pacs":"108473", "total":"108473"}, {"industry_name":"Retired", "indivs":"107449", "pacs":"0", "total":"107449"}, {"industry_name":"Air Transport", "indivs":"1000", "pacs":"41783", "total":"42783"}, {"industry_name":"Candidate Committees", "indivs":"0", "pacs":"31940", "total":"31940"}, {"industry_name":"Misc Manufacturing & Distributing", "indivs":"27750", "pacs":"0", "total":"27750"}, {"industry_name":"Retail Sales", "indivs":"23050", "pacs":"3500", "total":"26550"}, {"industry_name":"Transportation Unions", "indivs":"0", "pacs":"26500", "total":"26500"}, {"industry_name":"TV/Movies/Music", "indivs":"22800", "pacs":"1750", "total":"24550"}, {"industry_name":"Commercial Banks", "indivs":"10800", "pacs":"13500", "total":"24300"}, {"industry_name":"Building Trade Unions", "indivs":"0", "pacs":"21500", "total":"21500"}]}
Rick	Rick	N00030770	{"opensecrets_industries":[{"industry_name":"Leadership PACs", "indivs":"0", "pacs":"96000", "total":"96000"}, {"industry_name":"Crop Production & Basic Processing", "indivs":"43600", "pacs":"35500", "total":"79100"}, {"industry_name":"Securities & Investment", "indivs":"40600", "pacs":"12500", "total":"53100"}, {"industry_name":"Health Professionals", "indivs":"37216", "pacs":"8000", "total":"45216"}, {"industry_name":"Candidate Committees", "indivs":"0", "pacs":"35500", "total":"35500"}, {"industry_name":"Retired", "indivs":"29864", "pacs":"0", "total":"29864"}, {"industry_name":"Retail Sales", "indivs":"6000", "pacs":"18000", "total":"24000"}, {"industry_name":"Agricultural Services/Products", "indivs":"3500", "pacs":"18000", "total":"21500"}, {"industry_name":"General Contractors", "indivs":"11250", "pacs":"8500", "total":"19750"}, {"industry_name":"Commercial Banks", "indivs":"12611", "pacs":"7000", "total":"19611"}]}
Chris	Chris	N00031820	{"opensecrets_industries":[{"industry_name":"Lawyers/Law Firms", "indivs":"671696", "pacs":"71401", "total":"743097"}, {"industry_name":"Leadership PACs", "indivs":"0", "pacs":"271400", "total":"271400"}, {"industry_name":"Lobbyists", "indivs":"218029", "pacs":"8080", "total":"226109"}, {"industry_name":"Securities & Investment", "indivs":"127900", "pacs":"41000", "total":"168900"}, {"industry_name":"Retired", "indivs":"159665", "pacs":"0", "total":"159665"}, {"industry_name":"TV/Movies/Music", "indivs":"89350", "pacs":"25000", "total":"114350"}, {"industry_name":"Real Estate", "indivs":"90100", "pacs":"23000", "total":"113100"}, {"industry_name":"Health Professionals", "indivs":"77150", "pacs":"35500", "total":"112650"}, {"industry_name":"Pharmaceuticals/Health Products", "indivs":"27150", "pacs":"71500", "total":"98650"}, {"industry_name":"Insurance", "indivs":"18725", "pacs":"69500", "total":"88225"}]}
Danny	Danny	N00004884	{"opensecrets_industries":[{"industry_name":"Public Sector Unions", "indivs":"0", "pacs":"40500", "total":"40500"}, {"industry_name":"Building Trade Unions", "indivs":"0", "pacs":"17500", "total":"17500"}, {"industry_name":"Lawyers/Law Firms", "indivs":"3071", "pacs":"13500", "total":"16571"}, {"industry_name":"Insurance", "indivs":"0", "pacs":"13000", "total":"13000"}, {"industry_name":"Industrial Unions", "indivs":"0", "pacs":"12500", "total":"12500"}, {"industry_name":"Food & Beverage", "indivs":"0", "pacs":"12000", "total":"12000"}, {"industry_name":"Printing & Publishing", "indivs":"0", "pacs":"10500", "total":"10500"}, {"industry_name":"Business Services", "indivs":"3400", "pacs":"6000", "total":"9400"}, {"industry_name":"Health Professionals", "indivs":"1250", "pacs":"8000", "total":"9250"}, {"industry_name":"Hospitals/Nursing Homes", "indivs":"3921", "pacs":"4000", "total":"7921"}]}
Peter	Peter	N00007781	{"opensecrets_industries":[{"industry_name":"Transportation Unions", "indivs":"0", "pacs":"51000", "total":"51000"}, {"industry_name":"Railroads", "indivs":"2250", "pacs":"44500", "total":"46750"}, {"industry_name":"Retired", "indivs":"45495", "pacs":"0", "total":"45495"}, {"industry_name":"Building Trade Unions", "indivs":"0", "pacs":"38500", "total":"38500"}, {"industry_name":"Air Transport", "indivs":"0", "pacs":"35500", "total":"35500"}, {"industry_name":"Industrial Unions", "indivs":"0", "pacs":"25000", "total":"25000"}, {"industry_name":"Construction Services", "indivs":"3000", "pacs":"21500", "total":"24500"}, {"industry_name":"Forestry & Forest Products", "indivs":"8750", "pacs":"15500", "total":"24250"}, {"industry_name":"Public Sector Unions", "indivs":"0", "pacs":"23000", "total":"23000"}, {"industry_name":"Lawyers/Law Firms", "indivs":"5500", "pacs":"17000", "total":"22500"}]}
Diana	Diana	N00006134	{"opensecrets_industries":[{"industry_name":"Pharmaceuticals/Health Products", "indivs":"750", "pacs":"73659", "total":"74409"}, {"industry_name":"Lawyers/Law Firms", "indivs":"43800", "pacs":"23000", "total":"66800"}, {"industry_name":"Democratic/Liberal", "indivs":"46533", "pacs":"0", "total":"46533"}, {"industry_name":"Health Professionals", "indivs":"5750", "pacs":"39000", "total":"44750"}, {"industry_name":"Retired", "indivs":"39600", "pacs":"0", "total":"39600"}, {"industry_name":"Real Estate", "indivs":"24700", "pacs":"7500", "total":"32200"}, {"industry_name":"TV/Movies/Music", "indivs":"750", "pacs":"31250", "total":"32000"}, {"industry_name":"Telephone Utilities", "indivs":"0", "pacs":"31000", "total":"31000"}, {"industry_name":"Lobbyists", "indivs":"23250", "pacs":"3000", "total":"26250"}, {"industry_name":"Industrial Unions", "indivs":"0", "pacs":"23500", "total":"23500"}]}
Rosa	Rosa	N00000615	{"opensecrets_industries":[{"industry_name":"Health Professionals", "indivs":"11010", "pacs":"60500", "total":"71510"}, {"industry_name":"Lobbyists", "indivs":"60293", "pacs":"1000", "total":"61293"}, {"industry_name":"Public Sector Unions", "indivs":"0", "pacs":"61000", "total":"61000"}, {"industry_name":"Lawyers/Law Firms", "indivs":"31014", "pacs":"23500", "total":"54514"}, {"industry_name":"Building Trade Unions", "indivs":"0", "pacs":"48000", "total":"48000"}, {"industry_name":"Industrial Unions", "indivs":"0", "pacs":"38000", "total":"38000"}, {"industry_name":"Misc Unions", "indivs":"0", "pacs":"27500", "total":"27500"}, {"industry_name":"Transportation Unions", "indivs":"0", "pacs":"26500", "total":"26500"}, {"industry_name":"Defense Aerospace", "indivs":"0", "pacs":"21500", "total":"21500"}, {"industry_name":"Pharmaceuticals/Health Products", "indivs":"500", "pacs":"21000", "total":"21500"}]}
Norman	Norman	N00007918	{"opensecrets_industries":[{"industry_name":"Lobbyists", "indivs":"43800", "pacs":"4000", "total":"47800"}, {"industry_name":"Defense Aerospace", "indivs":"12500", "pacs":"31000", "total":"43500"}, {"industry_name":"Sea Transport", "indivs":"15400", "pacs":"18000", "total":"33400"}, {"industry_name":"Lawyers/Law Firms", "indivs":"8000", "pacs":"22500", "total":"30500"}, {"industry_name":"Misc Defense", "indivs":"1500", "pacs":"25500", "total":"27000"}, {"industry_name":"Defense Electronics", "indivs":"1750", "pacs":"21000", "total":"22750"}, {"industry_name":"Public Sector Unions", "indivs":"0", "pacs":"20000", "total":"20000"}, {"industry_name":"Forestry & Forest Products", "indivs":"1500", "pacs":"18250", "total":"19750"}, {"industry_name":"Transportation Unions", "indivs":"0", "pacs":"19500", "total":"19500"}, {"industry_name":"Misc Manufacturing & Distributing", "indivs":"4500", "pacs":"12000", "total":"16500"}]}
John	John	N00001783	{"opensecrets_industries":[{"industry_name":"Lobbyists", "indivs":"86116", "pacs":"4566", "total":"90682"}, {"industry_name":"Electric Utilities", "indivs":"13550", "pacs":"68000", "total":"81550"}, {"industry_name":"Health Professionals", "indivs":"3000", "pacs":"72500", "total":"75500"}, {"industry_name":"Lawyers/Law Firms", "indivs":"15750", "pacs":"55471", "total":"71221"}, {"industry_name":"Pharmaceuticals/Health Products", "indivs":"1000", "pacs":"49500", "total":"50500"}, {"industry_name":"TV/Movies/Music", "indivs":"1500", "pacs":"44000", "total":"45500"}, {"industry_name":"Building Trade Unions", "indivs":"0", "pacs":"40000", "total":"40000"}, {"industry_name":"Automotive", "indivs":"21300", "pacs":"16500", "total":"37800"}, {"industry_name":"Industrial Unions", "indivs":"0", "pacs":"35000", "total":"35000"}, {"industry_name":"Public Sector Unions", "indivs":"0", "pacs":"34000", "total":"34000"}]}
Lloyd	Lloyd	N00006023	{"opensecrets_industries":[{"industry_name":"Lawyers/Law Firms", "indivs":"281377", "pacs":"19750", "total":"301127"}, {"industry_name":"Retired", "indivs":"69472", "pacs":"0", "total":"69472"}, {"industry_name":"Health Professionals", "indivs":"22668", "pacs":"25000", "total":"47668"}, {"industry_name":"Building Trade Unions", "indivs":"0", "pacs":"39500", "total":"39500"}, {"industry_name":"Industrial Unions", "indivs":"0", "pacs":"33000", "total":"33000"}, {"industry_name":"Real Estate", "indivs":"16500", "pacs":"11000", "total":"27500"}, {"industry_name":"Misc Finance", "indivs":"24950", "pacs":"0", "total":"24950"}, {"industry_name":"Transportation Unions", "indivs":"0", "pacs":"24500", "total":"24500"}, {"industry_name":"Public Sector Unions", "indivs":"0", "pacs":"24500", "total":"24500"}, {"industry_name":"Securities & Investment", "indivs":"19050", "pacs":"4500", "total":"23550"}]}
Michael	Michael	N00001373	{"opensecrets_industries":[{"industry_name":"Electric Utilities", "indivs":"0", "pacs":"64000", "total":"64000"}, {"industry_name":"Industrial Unions", "indivs":"0", "pacs":"51000", "total":"51000"}, {"industry_name":"Building Trade Unions", "indivs":"0", "pacs":"35000", "total":"35000"}, {"industry_name":"Lawyers/Law Firms", "indivs":"15300", "pacs":"16750", "total":"32050"}, {"industry_name":"TV/Movies/Music", "indivs":"2850", "pacs":"25500", "total":"28350"}, {"industry_name":"Public Sector Unions", "indivs":"0", "pacs":"27500", "total":"27500"}, {"industry_name":"Misc Unions", "indivs":"0", "pacs":"22000", "total":"22000"}, {"industry_name":"Health Professionals", "indivs":"2500", "pacs":"19000", "total":"21500"}, {"industry_name":"Oil & Gas", "indivs":"1000", "pacs":"19000", "total":"20000"}, {"industry_name":"Real Estate", "indivs":"12000", "pacs":"6000", "total":"18000"}]}
David	David	N00006932	{"opensecrets_industries":[{"industry_name":"Misc Manufacturing & Distributing", "indivs":"5000", "pacs":"6000", "total":"11000"}, {"industry_name":"Accountants", "indivs":"0", "pacs":"11000", "total":"11000"}, {"industry_name":"Beer, Wine & Liquor", "indivs":"0", "pacs":"7000", "total":"7000"}, {"industry_name":"Real Estate", "indivs":"500", "pacs":"5010", "total":"5510"}, {"industry_name":"Telephone Utilities", "indivs":"0", "pacs":"5000", "total":"5000"}, {"industry_name":"Dairy", "indivs":"0", "pacs":"5000", "total":"5000"}, {"industry_name":"Leadership PACs", "indivs":"0", "pacs":"5000", "total":"5000"}, {"industry_name":"Pharmaceuticals/Health Products", "indivs":"1000", "pacs":"4000", "total":"5000"}, {"industry_name":"Retail Sales", "indivs":"0", "pacs":"5000", "total":"5000"}, {"industry_name":"TV/Movies/Music", "indivs":"0", "pacs":"4000", "total":"4000"}]}
John	John	N00003209	{"opensecrets_industries":[{"industry_name":"Air Transport", "indivs":"1000", "pacs":"41447", "total":"42447"}, {"industry_name":"Building Materials & Equipment", "indivs":"3500", "pacs":"37694", "total":"41194"}, {"industry_name":"Railroads", "indivs":"3500", "pacs":"35750", "total":"39250"}, {"industry_name":"Construction Services", "indivs":"2250", "pacs":"26000", "total":"28250"}, {"industry_name":"General Contractors", "indivs":"3500", "pacs":"22150", "total":"25650"}, {"industry_name":"Lobbyists", "indivs":"22750", "pacs":"0", "total":"22750"}, {"industry_name":"Trucking", "indivs":"0", "pacs":"22500", "total":"22500"}, {"industry_name":"Lawyers/Law Firms", "indivs":"500", "pacs":"20500", "total":"21000"}, {"industry_name":"Transportation Unions", "indivs":"0", "pacs":"13000", "total":"13000"}, {"industry_name":"Misc Transport", "indivs":"1000", "pacs":"11500", "total":"12500"}]}
Richard	Richard	N00004981	{"opensecrets_industries":[{"industry_name":"Lawyers/Law Firms", "indivs":"1432496", "pacs":"141088", "total":"1573584"}, {"industry_name":"Securities & Investment", "indivs":"530112", "pacs":"85000", "total":"615112"}, {"industry_name":"Real Estate", "indivs":"419346", "pacs":"36500", "total":"455846"}, {"industry_name":"Lobbyists", "indivs":"298216", "pacs":"17407", "total":"315623"}, {"industry_name":"Health Professionals", "indivs":"127096", "pacs":"186549", "total":"313645"}, {"industry_name":"Pro-Israel", "indivs":"266262", "pacs":"45000", "total":"311262"}, {"industry_name":"Retired", "indivs":"281812", "pacs":"0", "total":"281812"}, {"industry_name":"Business Services", "indivs":"154925", "pacs":"22500", "total":"177425"}, {"industry_name":"Misc Manufacturing & Distributing", "indivs":"96225", "pacs":"77000", "total":"173225"}, {"industry_name":"Insurance", "indivs":"43910", "pacs":"123900", "total":"167810"}]}
Jim	Jim	N00002472	{"opensecrets_industries":[{"industry_name":"Retired", "indivs":"351505", "pacs":"0", "total":"351505"}, {"industry_name":"Republican/Conservative", "indivs":"269603", "pacs":"23917", "total":"293520"}, {"industry_name":"Real Estate", "indivs":"221724", "pacs":"64010", "total":"285734"}, {"industry_name":"Lawyers/Law Firms", "indivs":"162855", "pacs":"71050", "total":"233905"}, {"industry_name":"Securities & Investment", "indivs":"167133", "pacs":"61000", "total":"228133"}, {"industry_name":"Insurance", "indivs":"45333", "pacs":"170168", "total":"215501"}, {"industry_name":"Health Professionals", "indivs":"160577", "pacs":"54000", "total":"214577"}, {"industry_name":"Lobbyists", "indivs":"149143", "pacs":"5146", "total":"154289"}, {"industry_name":"Leadership PACs", "indivs":"0", "pacs":"146858", "total":"146858"}, {"industry_name":"Oil & Gas", "indivs":"42851", "pacs":"91500", "total":"134351"}]}
Susan	Susan	N00009604	{"opensecrets_industries":[{"industry_name":"Women's Issues", "indivs":"18900", "pacs":"5000", "total":"23900"}, {"industry_name":"Retired", "indivs":"20650", "pacs":"0", "total":"20650"}, {"industry_name":"Lawyers/Law Firms", "indivs":"10050", "pacs":"9000", "total":"19050"}, {"industry_name":"Public Sector Unions", "indivs":"0", "pacs":"18300", "total":"18300"}, {"industry_name":"Health Professionals", "indivs":"2694", "pacs":"14500", "total":"17194"}, {"industry_name":"Pharmaceuticals/Health Products", "indivs":"500", "pacs":"15500", "total":"16000"}, {"industry_name":"Democratic/Liberal", "indivs":"5000", "pacs":"10000", "total":"15000"}, {"industry_name":"Misc Defense", "indivs":"4200", "pacs":"9500", "total":"13700"}, {"industry_name":"Business Services", "indivs":"12300", "pacs":"0", "total":"12300"}, {"industry_name":"Health Services/HMOs", "indivs":"2900", "pacs":"8500", "total":"11400"}]}
Mario	Mario	N00025337	{"opensecrets_industries":[{"industry_name":"Health Professionals", "indivs":"41500", "pacs":"0", "total":"41500"}, {"industry_name":"Real Estate", "indivs":"20500", "pacs":"17500", "total":"38000"}, {"industry_name":"Building Trade Unions", "indivs":"0", "pacs":"36500", "total":"36500"}, {"industry_name":"Lawyers/Law Firms", "indivs":"20250", "pacs":"9750", "total":"30000"}, {"industry_name":"Pro-Israel", "indivs":"20450", "pacs":"7250", "total":"27700"}, {"industry_name":"Railroads", "indivs":"1000", "pacs":"23500", "total":"24500"}, {"industry_name":"Leadership PACs", "indivs":"0", "pacs":"20500", "total":"20500"}, {"industry_name":"Electric Utilities", "indivs":"5000", "pacs":"14250", "total":"19250"}, {"industry_name":"Air Transport", "indivs":"1000", "pacs":"17500", "total":"18500"}, {"industry_name":"Lobbyists", "indivs":"16500", "pacs":"2000", "total":"18500"}]}
Geoff	Geoff	N00024862	{"opensecrets_industries":[{"industry_name":"Health Professionals", "indivs":"475", "pacs":"67000", "total":"67475"}, {"industry_name":"Insurance", "indivs":"0", "pacs":"45500", "total":"45500"}, {"industry_name":"Hospitals/Nursing Homes", "indivs":"0", "pacs":"25500", "total":"25500"}, {"industry_name":"Commercial Banks", "indivs":"1500", "pacs":"21500", "total":"23000"}, {"industry_name":"Oil & Gas", "indivs":"0", "pacs":"18500", "total":"18500"}, {"industry_name":"Securities & Investment", "indivs":"3000", "pacs":"15000", "total":"18000"}, {"industry_name":"Pharmaceuticals/Health Products", "indivs":"0", "pacs":"14500", "total":"14500"}, {"industry_name":"Accountants", "indivs":"0", "pacs":"14344", "total":"14344"}, {"industry_name":"Beer, Wine & Liquor", "indivs":"-1000", "pacs":"15000", "total":"14000"}, {"industry_name":"Mining", "indivs":"0", "pacs":"13000", "total":"13000"}]}
Charles	Charles	N00026171	{"opensecrets_industries":[{"industry_name":"Retired", "indivs":"104050", "pacs":"0", "total":"104050"}, {"industry_name":"Health Professionals", "indivs":"11200", "pacs":"70500", "total":"81700"}, {"industry_name":"Electric Utilities", "indivs":"22200", "pacs":"40500", "total":"62700"}, {"industry_name":"Lawyers/Law Firms", "indivs":"35150", "pacs":"16650", "total":"51800"}, {"industry_name":"Chemical & Related Manufacturing", "indivs":"15250", "pacs":"32500", "total":"47750"}, {"industry_name":"Pharmaceuticals/Health Products", "indivs":"1000", "pacs":"46000", "total":"47000"}, {"industry_name":"Real Estate", "indivs":"41500", "pacs":"5000", "total":"46500"}, {"industry_name":"Misc Manufacturing & Distributing", "indivs":"34000", "pacs":"7000", "total":"41000"}, {"industry_name":"Automotive", "indivs":"29750", "pacs":"8500", "total":"38250"}, {"industry_name":"Oil & Gas", "indivs":"5000", "pacs":"25000", "total":"30000"}]}
Joe	Joe	N00026586	{"opensecrets_industries":[{"industry_name":"Lawyers/Law Firms", "indivs":"293601", "pacs":"14500", "total":"308101"}, {"industry_name":"Leadership PACs", "indivs":"250", "pacs":"216500", "total":"216750"}, {"industry_name":"Retired", "indivs":"99787", "pacs":"0", "total":"99787"}, {"industry_name":"Building Trade Unions", "indivs":"500", "pacs":"76500", "total":"77000"}, {"industry_name":"Public Sector Unions", "indivs":"0", "pacs":"69000", "total":"69000"}, {"industry_name":"Lobbyists", "indivs":"57800", "pacs":"7500", "total":"65300"}, {"industry_name":"Industrial Unions", "indivs":"0", "pacs":"63500", "total":"63500"}, {"industry_name":"Securities & Investment", "indivs":"51485", "pacs":"12000", "total":"63485"}, {"industry_name":"Real Estate", "indivs":"53950", "pacs":"6500", "total":"60450"}, {"industry_name":"Candidate Committees", "indivs":"0", "pacs":"55798", "total":"55798"}]}
Charles	Charles	N00029460	{"opensecrets_industries":[{"industry_name":"Retired", "indivs":"74200", "pacs":"0", "total":"74200"}, {"industry_name":"Leadership PACs", "indivs":"500", "pacs":"14500", "total":"15000"}, {"industry_name":"Health Professionals", "indivs":"11800", "pacs":"0", "total":"11800"}, {"industry_name":"General Contractors", "indivs":"5500", "pacs":"5000", "total":"10500"}, {"industry_name":"Real Estate", "indivs":"9550", "pacs":"0", "total":"9550"}, {"industry_name":"Misc Business", "indivs":"8550", "pacs":"0", "total":"8550"}, {"industry_name":"Construction Services", "indivs":"8150", "pacs":"0", "total":"8150"}, {"industry_name":"Poultry & Eggs", "indivs":"8000", "pacs":"0", "total":"8000"}, {"industry_name":"Automotive", "indivs":"6500", "pacs":"0", "total":"6500"}, {"industry_name":"Lawyers/Law Firms", "indivs":"6300", "pacs":"0", "total":"6300"}]}
Jeff	Jeff	N00031593	{"opensecrets_industries":[{"industry_name":"Crop Production & Basic Processing", "indivs":"306813", "pacs":"36000", "total":"342813"}, {"industry_name":"Casinos/Gambling", "indivs":"142484", "pacs":"7000", "total":"149484"}, {"industry_name":"Leadership PACs", "indivs":"0", "pacs":"147500", "total":"147500"}, {"industry_name":"Real Estate", "indivs":"78750", "pacs":"11000", "total":"89750"}, {"industry_name":"Livestock", "indivs":"88650", "pacs":"0", "total":"88650"}, {"industry_name":"Dairy", "indivs":"67582", "pacs":"20750", "total":"88332"}, {"industry_name":"Lawyers/Law Firms", "indivs":"50498", "pacs":"20798", "total":"71296"}, {"industry_name":"Beer, Wine & Liquor", "indivs":"49876", "pacs":"17000", "total":"66876"}, {"industry_name":"Agricultural Services/Products", "indivs":"39750", "pacs":"22500", "total":"62250"}, {"industry_name":"Health Professionals", "indivs":"38000", "pacs":"24000", "total":"62000"}]}
Robert	Robert	N00031103	{"opensecrets_industries":[{"industry_name":"Securities & Investment", "indivs":"244400", "pacs":"65150", "total":"309550"}, {"industry_name":"Lawyers/Law Firms", "indivs":"173800", "pacs":"14500", "total":"188300"}, {"industry_name":"Retired", "indivs":"162450", "pacs":"0", "total":"162450"}, {"industry_name":"Leadership PACs", "indivs":"0", "pacs":"142020", "total":"142020"}, {"industry_name":"Insurance", "indivs":"28550", "pacs":"96006", "total":"124556"}, {"industry_name":"Real Estate", "indivs":"88750", "pacs":"27500", "total":"116250"}, {"industry_name":"Pro-Israel", "indivs":"84650", "pacs":"6500", "total":"91150"}, {"industry_name":"Misc Finance", "indivs":"59850", "pacs":"19500", "total":"79350"}, {"industry_name":"Misc Manufacturing & Distributing", "indivs":"53423", "pacs":"19884", "total":"73307"}, {"industry_name":"Commercial Banks", "indivs":"32200", "pacs":"37499", "total":"69699"}]}
Sean	Sean	N00030967	{"opensecrets_industries":[{"industry_name":"Leadership PACs", "indivs":"0", "pacs":"153453", "total":"153453"}, {"industry_name":"Retired", "indivs":"110964", "pacs":"0", "total":"110964"}, {"industry_name":"Insurance", "indivs":"6750", "pacs":"76562", "total":"83312"}, {"industry_name":"Securities & Investment", "indivs":"33700", "pacs":"39150", "total":"72850"}, {"industry_name":"Commercial Banks", "indivs":"17783", "pacs":"47250", "total":"65033"}, {"industry_name":"Health Professionals", "indivs":"48150", "pacs":"15750", "total":"63900"}, {"industry_name":"Real Estate", "indivs":"18400", "pacs":"39010", "total":"57410"}, {"industry_name":"Misc Manufacturing & Distributing", "indivs":"29250", "pacs":"14884", "total":"44134"}, {"industry_name":"Accountants", "indivs":"2150", "pacs":"36939", "total":"39089"}, {"industry_name":"Dairy", "indivs":"30750", "pacs":"6500", "total":"37250"}]}
